Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.1-61816-53-17,192.168.10.3,61816,192.168.10.1,53,17,06/07/2017 04:14:50 PM,8536269,2,2,98.0,235.0,49.0,49.0,49.0,0.0,142.0,93.0,117.5,34.64823227814083,39.01001713980663,0.4685887944721517,2845423.0,4790594.924577844,8376768.0,25284.0,8510985.0,8510985.0,0.0,8510985.0,8510985.0,8402052.0,8402052.0,0.0,8402052.0,8402052.0,0,0,0,0,16,16,0.23429439723607584,0.23429439723607584,49.0,142.0,83.25,44.31986010808247,1964.25,0,0,0,0,0,0,0,0,1.0,83.25,49.0,117.5,0,0,0,0,0,0,0,24,0,58,0,0,1,8,134217.0,0.0,134217.0,134217.0,8376768.0,0.0,8376768.0,8376768.0,BENIGN
192.168.10.3-192.168.10.1-62228-53-17,192.168.10.3,62228,192.168.10.1,53,17,06/07/2017 03:59:03 PM,48088,1,1,43.0,78.0,43.0,43.0,43.0,0.0,78.0,78.0,78.0,0.0,2516.220262851439,41.59041756779238,48088.0,0.0,48088.0,48088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.79520878389619,20.79520878389619,43.0,78.0,60.5,24.748737341529164,612.5,0,0,0,0,0,0,0,0,1.0,60.5,43.0,78.0,0,0,0,0,0,0,0,21,0,39,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-192.168.10.3-57088-53-17,192.168.10.5,57088,192.168.10.3,53,17,06/07/2017 04:35:42 PM,78291,4,2,312.0,320.0,78.0,78.0,78.0,0.0,160.0,160.0,160.0,0.0,8072.447663205222,76.63716135954324,15658.2,22264.604885333134,47649.0,3.0,30639.0,10213.0,17683.37272694324,30632.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,16,51.09144090636216,25.54572045318108,78.0,160.0,105.33333333333334,42.34461791853442,1793.0666666666664,0,0,0,0,0,0,0,0,0.5,105.33333333333333,78.0,160.0,312,4,10183,0,0,0,0,52,0,53,0,0,3,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60687-53-17,192.168.10.3,60687,192.168.10.1,53,17,06/07/2017 03:29:55 PM,815798,1,1,48.0,142.0,48.0,48.0,48.0,0.0,142.0,142.0,142.0,0.0,232.90079161753278,2.4515872801845555,815798.0,0.0,815798.0,815798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.2257936400922778,1.2257936400922778,48.0,142.0,95.0,66.46803743153546,4418.0,0,0,0,0,0,0,0,0,1.0,95.0,48.0,142.0,0,0,0,0,0,0,0,24,0,71,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-192.168.10.3-64196-53-17,192.168.10.5,64196,192.168.10.3,53,17,06/07/2017 04:43:38 PM,157,2,2,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,1273885.3503184714,25477.707006369426,52.333333333333336,50.083264004389065,104.0,4.0,4.0,4.0,0.0,4.0,4.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,16,16,12738.853503184713,12738.853503184713,42.0,58.0,50.0,9.237604307034012,85.33333333333331,0,0,0,0,0,0,0,0,1.0,50.0,42.0,58.0,0,0,0,0,0,0,0,21,0,29,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60613-53-17,192.168.10.3,60613,192.168.10.1,53,17,06/07/2017 04:11:06 PM,30649,1,1,62.0,90.0,62.0,62.0,62.0,0.0,90.0,90.0,90.0,0.0,4959.378772553754,65.2549838493915,30649.0,0.0,30649.0,30649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.62749192469575,32.62749192469575,62.0,90.0,76.0,19.79898987322333,392.0,0,0,0,0,0,0,0,0,1.0,76.0,62.0,90.0,0,0,0,0,0,0,0,31,0,45,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61078-53-17,192.168.10.3,61078,192.168.10.1,53,17,06/07/2017 04:18:45 PM,47464,1,1,40.0,92.0,40.0,40.0,40.0,0.0,92.0,92.0,92.0,0.0,2781.0551154559244,42.13719871902916,47464.0,0.0,47464.0,47464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21.06859935951458,21.06859935951458,40.0,92.0,66.0,36.76955262170047,1352.0,0,0,0,0,0,0,0,0,1.0,66.0,40.0,92.0,0,0,0,0,0,0,0,20,0,46,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-157.240.2.35-51981-443-6,192.168.10.5,51981,157.240.2.35,443,6,06/07/2017 04:43:38 PM,118189048,16,15,1826.0,4360.0,903.0,0.0,114.12500000000003,229.3625586998308,1410.0,0.0,290.6666666666667,485.9870172673144,52.339875011092396,0.2622916465153353,3939634.9333333327,1.493928172159958E7,5.8948142E7,1.0,1.18189048E8,7879269.866666667,2.0728560800198298E7,5.8948142E7,53.0,1.1809566E8,8435404.285714285,2.1404346684185885E7,5.9033489E7,3.0,8,9,0,0,332,312,0.13537633368533436,0.12691531283000096,0.0,1410.0,199.5483870967742,380.2178181612638,144565.58924731184,0,2,0,17,30,0,0,0,0.9375,199.5483870967742,114.125,290.6666666666667,1503,4,2679144,780,6,815899,0,58,0,140,8192,130,8,20,150028.0,91684.87946221013,214859.0,85197.0,5.889771E7,71321.61837759992,5.8948142E7,5.8847278E7,BENIGN
192.168.10.3-192.168.10.1-60836-53-17,192.168.10.3,60836,192.168.10.1,53,17,06/07/2017 02:48:24 PM,106166552,2,2,114.0,217.0,58.0,56.0,57.0,1.4142135623730951,145.0,72.0,108.5,51.61879502661797,3.1177427708116583,0.037676649798328195,3.538885066666667E7,6.125505356793482E7,1.06120094E8,23195.0,1.06143357E8,1.06143357E8,0.0,1.06143357E8,1.06143357E8,1.06143289E8,1.06143289E8,0.0,1.06143289E8,1.06143289E8,0,0,0,0,16,16,0.018838324899164097,0.018838324899164097,56.0,145.0,82.75,42.10601698886593,1772.9166666666663,0,0,0,0,0,0,0,0,1.0,82.75,57.0,108.5,0,0,0,0,0,0,0,28,0,54,0,0,1,8,23263.0,0.0,23263.0,23263.0,1.06120094E8,0.0,1.06120094E8,1.06120094E8,BENIGN
192.168.10.8-130.211.38.145-51622-443-6,192.168.10.8,51622,130.211.38.145,443,6,06/07/2017 04:44:07 PM,119969696,38,59,4506.0,9659.0,1035.0,0.0,118.57894736842105,190.7236052481759,1430.0,0.0,163.71186440677968,293.99454902567305,118.07148365200491,0.8085375160073758,1249684.3333333335,4069604.4650880746,1.4959686E7,1.0,1.19916868E8,3240996.432432432,6119723.754933363,1.5012469E7,26.0,1.19916791E8,2067530.879310345,5108999.647573078,1.5012311E7,1.0,24,35,0,0,772,1192,0.3167466557554668,0.49179086025190893,0.0,1430.0,146.0309278350515,258.3214427481875,66729.96778350511,0,2,0,59,96,0,0,0,1.5526315789473684,146.03092783505156,118.57894736842105,163.71186440677965,0,0,0,377,4,6502,0,46,0,99,8192,519,24,20,311566.25,360860.0997595883,1194282.0,160143.0,1.466414975E7,550889.3563592682,1.4959686E7,1.3625488E7,BENIGN
192.168.10.5-192.168.10.3-51077-53-17,192.168.10.5,51077,192.168.10.3,53,17,06/07/2017 02:58:23 PM,30999,2,2,84.0,216.0,42.0,42.0,42.0,0.0,108.0,108.0,108.0,0.0,9677.731539727089,129.0364205296945,10333.0,17891.218823769384,30992.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,16,16,64.51821026484726,64.51821026484726,42.0,108.0,75.0,38.1051177665153,1452.0,0,0,0,0,0,0,0,0,1.0,75.0,42.0,108.0,0,0,0,0,0,0,0,21,0,54,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61159-53-17,192.168.10.3,61159,192.168.10.1,53,17,06/07/2017 04:35:42 PM,23623,1,1,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,4233.162595775303,84.66325191550607,23623.0,0.0,23623.0,23623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42.33162595775303,42.33162595775303,42.0,58.0,50.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,50.0,42.0,58.0,0,0,0,0,0,0,0,21,0,29,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61777-53-17,192.168.10.3,61777,192.168.10.1,53,17,06/07/2017 04:37:05 PM,60223,1,1,44.0,138.0,44.0,44.0,44.0,0.0,138.0,138.0,138.0,0.0,3022.1011905750297,33.20990319313219,60223.0,0.0,60223.0,60223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.604951596566096,16.604951596566096,44.0,138.0,91.0,66.46803743153546,4418.0,0,0,0,0,0,0,0,0,1.0,91.0,44.0,138.0,0,0,0,0,0,0,0,22,0,69,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60199-53-17,192.168.10.3,60199,192.168.10.1,53,17,06/07/2017 03:18:36 PM,194993,1,1,48.0,197.0,48.0,48.0,48.0,0.0,197.0,197.0,197.0,0.0,1256.4553599359976,10.256778448457124,194993.0,0.0,194993.0,194993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.128389224228562,5.128389224228562,48.0,197.0,122.5,105.35891039679558,11100.5,0,0,0,0,0,0,0,0,1.0,122.5,48.0,197.0,0,0,0,0,0,0,0,24,0,98,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62491-53-17,192.168.10.3,62491,192.168.10.1,53,17,06/07/2017 04:38:43 PM,23660,1,1,56.0,84.0,56.0,56.0,56.0,0.0,84.0,84.0,84.0,0.0,5917.15976331361,84.53085376162299,23660.0,0.0,23660.0,23660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42.265426880811496,42.265426880811496,56.0,84.0,70.0,19.79898987322333,392.0,0,0,0,0,0,0,0,0,1.0,70.0,56.0,84.0,0,0,0,0,0,0,0,28,0,42,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61254-53-17,192.168.10.3,61254,192.168.10.1,53,17,06/07/2017 04:18:57 PM,48239,1,1,84.0,180.0,84.0,84.0,84.0,0.0,180.0,180.0,180.0,0.0,5472.750264308962,41.460229275067896,48239.0,0.0,48239.0,48239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.730114637533948,20.730114637533948,84.0,180.0,132.0,67.88225099390856,4608.0,0,0,0,0,0,0,0,0,1.0,132.0,84.0,180.0,0,0,0,0,0,0,0,42,0,90,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61426-53-17,192.168.10.3,61426,192.168.10.1,53,17,06/07/2017 04:42:00 PM,288128,1,1,48.0,185.0,48.0,48.0,48.0,0.0,185.0,185.0,185.0,0.0,808.6683696135051,6.941359395824079,288128.0,0.0,288128.0,288128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.4706796979120393,3.4706796979120393,48.0,185.0,116.5,96.87362902255701,9384.5,0,0,0,0,0,0,0,0,1.0,116.5,48.0,185.0,0,0,0,0,0,0,0,24,0,92,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61713-53-17,192.168.10.3,61713,192.168.10.1,53,17,06/07/2017 04:35:53 PM,48026,1,1,61.0,157.0,61.0,61.0,61.0,0.0,157.0,157.0,157.0,0.0,4539.207929038437,41.64410944071961,48026.0,0.0,48026.0,48026.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.822054720359805,20.822054720359805,61.0,157.0,109.0,67.88225099390856,4608.0,0,0,0,0,0,0,0,0,1.0,109.0,61.0,157.0,0,0,0,0,0,0,0,30,0,78,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-192.168.10.3-57720-53-17,192.168.10.5,57720,192.168.10.3,53,17,06/07/2017 03:53:38 PM,223,2,2,68.0,388.0,34.0,34.0,34.0,0.0,194.0,194.0,194.0,0.0,2044843.0493273542,17937.219730941702,74.33333333333333,87.52333022305157,172.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,16,16,8968.609865470851,8968.609865470851,34.0,194.0,114.0,92.37604307034013,8533.333333333334,0,0,0,0,0,0,0,0,1.0,114.0,34.0,194.0,0,0,0,0,0,0,0,17,0,97,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62151-53-17,192.168.10.3,62151,192.168.10.1,53,17,06/07/2017 03:59:03 PM,23328,1,1,43.0,78.0,43.0,43.0,43.0,0.0,78.0,78.0,78.0,0.0,5186.899862825789,85.73388203017832,23328.0,0.0,23328.0,23328.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42.86694101508916,42.86694101508916,43.0,78.0,60.5,24.748737341529164,612.5,0,0,0,0,0,0,0,0,1.0,60.5,43.0,78.0,0,0,0,0,0,0,0,21,0,39,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60879-53-17,192.168.10.3,60879,192.168.10.1,53,17,06/07/2017 04:18:46 PM,51049,1,1,56.0,227.0,56.0,56.0,56.0,0.0,227.0,227.0,227.0,0.0,5543.693314266685,39.17804462379283,51049.0,0.0,51049.0,51049.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,19.589022311896414,19.589022311896414,56.0,227.0,141.5,120.91525958289962,14620.5,0,0,0,0,0,0,0,0,1.0,141.5,56.0,227.0,0,0,0,0,0,0,0,28,0,113,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-192.168.10.3-62791-53-17,192.168.10.5,62791,192.168.10.3,53,17,06/07/2017 04:35:30 PM,4951134,8,4,328.0,462.0,52.0,30.0,41.00000000000001,11.759494644146674,117.0,114.0,115.5,1.7320508075688772,159.55940598658813,2.4236871795431107,450103.09090909094,1442254.3524967055,4798011.0,1.0,4949753.0,707107.5714285715,1836449.6894127773,4871562.0,1.0,4846245.0,1615415.0,2797974.7931310963,4846238.0,3.0,0,0,0,0,64,32,1.6157914530287405,0.8078957265143702,30.0,117.0,65.83333333333334,37.87259343289463,1434.3333333333335,0,0,0,0,0,0,0,0,0.5,65.83333333333333,41.0,115.5,164,4,4194,0,0,0,0,27,0,38,0,0,7,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61976-53-17,192.168.10.3,61976,192.168.10.1,53,17,06/07/2017 04:00:11 PM,46343,1,1,63.0,121.0,63.0,63.0,63.0,0.0,121.0,121.0,121.0,0.0,3970.3946658610794,43.15646375935955,46343.0,0.0,46343.0,46343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21.578231879679777,21.578231879679777,63.0,121.0,92.0,41.012193308819754,1682.0,0,0,0,0,0,0,0,0,1.0,92.0,63.0,121.0,0,0,0,0,0,0,0,31,0,60,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-192.168.10.3-54285-53-17,192.168.10.5,54285,192.168.10.3,53,17,06/07/2017 03:53:55 PM,161,2,2,62.0,94.0,31.0,31.0,31.0,0.0,47.0,47.0,47.0,0.0,968944.099378882,24844.72049689441,53.666666666666664,52.15681483117363,108.0,4.0,4.0,4.0,0.0,4.0,4.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,16,16,12422.360248447205,12422.360248447205,31.0,47.0,39.0,9.237604307034012,85.33333333333331,0,0,0,0,0,0,0,0,1.0,39.0,31.0,47.0,0,0,0,0,0,0,0,15,0,23,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-192.168.10.3-62349-53-17,192.168.10.5,62349,192.168.10.3,53,17,06/07/2017 03:53:43 PM,53921,4,2,132.0,356.0,33.0,33.0,33.0,0.0,178.0,178.0,178.0,0.0,9050.27725746926,111.27390070658927,10784.2,14950.509111732616,30457.0,3.0,30464.0,10154.666666666668,17582.336429875675,30457.0,3.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,32,16,74.18260047105952,37.09130023552976,33.0,178.0,81.33333333333333,74.87767802667672,5606.666666666666,0,0,0,0,0,0,0,0,0.5,81.33333333333333,33.0,178.0,132,4,4332,0,0,0,0,22,0,59,0,0,3,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61799-53-17,192.168.10.3,61799,192.168.10.1,53,17,06/07/2017 04:36:54 PM,23648,1,1,81.0,163.0,81.0,81.0,81.0,0.0,163.0,163.0,163.0,0.0,10317.997293640055,84.57374830852504,23648.0,0.0,23648.0,23648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42.28687415426252,42.28687415426252,81.0,163.0,122.0,57.982756057296896,3362.0,0,0,0,0,0,0,0,0,1.0,122.0,81.0,163.0,0,0,0,0,0,0,0,40,0,81,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-192.168.10.3-63931-53-17,192.168.10.5,63931,192.168.10.3,53,17,06/07/2017 02:46:45 PM,113573,4,2,120.0,264.0,30.0,30.0,30.0,0.0,132.0,132.0,132.0,0.0,3381.085293159466,52.829457705616655,22714.6,35726.00376896358,81648.0,1.0,31922.0,10640.666666666668,18426.71121859062,31918.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,16,35.219638470411105,17.609819235205553,30.0,132.0,64.0,52.67257350842087,2774.4,0,0,0,0,0,0,0,0,0.5,64.0,30.0,132.0,120,4,3759,0,0,0,0,20,0,44,0,0,3,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-192.168.10.3-63434-53-17,192.168.10.5,63434,192.168.10.3,53,17,06/07/2017 02:03:48 PM,268607,2,2,78.0,326.0,39.0,39.0,39.0,0.0,163.0,163.0,163.0,0.0,1504.0561117171185,14.891644670466519,89535.66666666666,155074.2615791974,268600.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,16,16,7.4458223352332595,7.4458223352332595,39.0,163.0,101.0,71.59143337951359,5125.333333333333,0,0,0,0,0,0,0,0,1.0,101.0,39.0,163.0,0,0,0,0,0,0,0,19,0,81,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62396-53-17,192.168.10.3,62396,192.168.10.1,53,17,06/07/2017 03:49:14 PM,30874,1,1,40.0,72.0,40.0,40.0,40.0,0.0,72.0,72.0,72.0,0.0,3627.6478590399693,64.77942605428517,30874.0,0.0,30874.0,30874.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.389713027142584,32.389713027142584,40.0,72.0,56.0,22.627416997969522,512.0,0,0,0,0,0,0,0,0,1.0,56.0,40.0,72.0,0,0,0,0,0,0,0,20,0,36,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61271-53-17,192.168.10.3,61271,192.168.10.1,53,17,06/07/2017 04:07:40 PM,108615,1,1,54.0,179.0,54.0,54.0,54.0,0.0,179.0,179.0,179.0,0.0,2145.1917322653408,18.41366293789992,108615.0,0.0,108615.0,108615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.20683146894996,9.20683146894996,54.0,179.0,116.5,88.38834764831844,7812.5,0,0,0,0,0,0,0,0,1.0,116.5,54.0,179.0,0,0,0,0,0,0,0,27,0,89,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61292-53-17,192.168.10.3,61292,192.168.10.1,53,17,06/07/2017 04:37:07 PM,24425,1,1,64.0,157.0,64.0,64.0,64.0,0.0,157.0,157.0,157.0,0.0,9048.106448311157,81.88331627430911,24425.0,0.0,24425.0,24425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,40.941658137154555,40.941658137154555,64.0,157.0,110.5,65.76093065034893,4324.5,0,0,0,0,0,0,0,0,1.0,110.5,64.0,157.0,0,0,0,0,0,0,0,32,0,78,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61760-53-17,192.168.10.3,61760,192.168.10.1,53,17,06/07/2017 04:35:36 PM,18581186,2,2,79.0,215.0,40.0,39.0,39.5,0.7071067811865476,124.0,91.0,107.5,23.33452377915607,15.822456112327815,0.21527151173235123,6193728.666666666,1.0105909373932874E7,1.7860171E7,136908.0,1.7997079E7,1.7997079E7,0.0,1.7997079E7,1.7997079E7,1.8444278E7,1.8444278E7,0.0,1.8444278E7,1.8444278E7,0,0,0,0,16,16,0.10763575586617562,0.10763575586617562,39.0,124.0,73.5,41.50903516103452,1723.0,0,0,0,0,0,0,0,0,1.0,73.5,39.5,107.5,0,0,0,0,0,0,0,19,0,53,0,0,1,8,136908.0,0.0,136908.0,136908.0,1.7860171E7,0.0,1.7860171E7,1.7860171E7,BENIGN
192.168.10.3-192.168.10.1-61472-53-17,192.168.10.3,61472,192.168.10.1,53,17,06/07/2017 04:28:28 PM,59924,1,1,46.0,186.0,46.0,46.0,46.0,0.0,186.0,186.0,186.0,0.0,3871.570656164475,33.375609104866165,59924.0,0.0,59924.0,59924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.687804552433082,16.687804552433082,46.0,186.0,116.0,98.99494936611666,9800.0,0,0,0,0,0,0,0,0,1.0,116.0,46.0,186.0,0,0,0,0,0,0,0,23,0,93,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-192.168.10.3-51065-53-17,192.168.10.5,51065,192.168.10.3,53,17,06/07/2017 02:46:50 PM,93622,4,2,136.0,230.0,34.0,34.0,34.0,0.0,115.0,115.0,115.0,0.0,3909.3375488667193,64.08750080109377,18724.4,26149.378143657643,54226.0,3.0,54233.0,18077.666666666664,31305.374975127408,54226.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,32,16,42.72500053406251,21.362500267031255,34.0,115.0,61.0,41.8282201390401,1749.6,0,0,0,0,0,0,0,0,0.5,61.0,34.0,115.0,136,4,2507,0,0,0,0,22,0,38,0,0,3,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62412-53-17,192.168.10.3,62412,192.168.10.1,53,17,06/07/2017 04:35:44 PM,459096,1,1,51.0,96.0,51.0,51.0,51.0,0.0,96.0,96.0,96.0,0.0,320.19446913063933,4.356387335110739,459096.0,0.0,459096.0,459096.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.1781936675553695,2.1781936675553695,51.0,96.0,73.5,31.81980515339464,1012.5,0,0,0,0,0,0,0,0,1.0,73.5,51.0,96.0,0,0,0,0,0,0,0,25,0,48,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62138-53-17,192.168.10.3,62138,192.168.10.1,53,17,06/07/2017 04:05:31 PM,112946,1,1,43.0,139.0,43.0,43.0,43.0,0.0,139.0,139.0,139.0,0.0,1611.3895135728578,17.707577072229206,112946.0,0.0,112946.0,112946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.853788536114603,8.853788536114603,43.0,139.0,91.0,67.88225099390856,4608.0,0,0,0,0,0,0,0,0,1.0,91.0,43.0,139.0,0,0,0,0,0,0,0,21,0,69,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61687-53-17,192.168.10.3,61687,192.168.10.1,53,17,06/07/2017 04:43:42 PM,69599,1,1,44.0,172.0,44.0,44.0,44.0,0.0,172.0,172.0,172.0,0.0,3103.4928662768148,28.736045058118652,69599.0,0.0,69599.0,69599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14.368022529059326,14.368022529059326,44.0,172.0,108.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,108.0,44.0,172.0,0,0,0,0,0,0,0,22,0,86,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61262-53-17,192.168.10.3,61262,192.168.10.1,53,17,06/07/2017 04:14:14 PM,51003,1,1,43.0,71.0,43.0,43.0,43.0,0.0,71.0,71.0,71.0,0.0,2235.1626374919124,39.21337960512127,51003.0,0.0,51003.0,51003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,19.606689802560634,19.606689802560634,43.0,71.0,57.0,19.79898987322333,392.0,0,0,0,0,0,0,0,0,1.0,57.0,43.0,71.0,0,0,0,0,0,0,0,21,0,35,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60601-53-17,192.168.10.3,60601,192.168.10.1,53,17,06/07/2017 04:23:44 PM,151200,1,1,45.0,136.0,45.0,45.0,45.0,0.0,136.0,136.0,136.0,0.0,1197.0899470899471,13.227513227513228,151200.0,0.0,151200.0,151200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.613756613756614,6.613756613756614,45.0,136.0,90.5,64.34671708797582,4140.5,0,0,0,0,0,0,0,0,1.0,90.5,45.0,136.0,0,0,0,0,0,0,0,22,0,68,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60517-53-17,192.168.10.3,60517,192.168.10.1,53,17,06/07/2017 04:28:20 PM,457,1,1,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,227571.1159737418,4376.36761487965,457.0,0.0,457.0,457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2188.183807439825,2188.183807439825,44.0,60.0,52.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,52.0,44.0,60.0,0,0,0,0,0,0,0,22,0,30,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
